Sr No,tweet,label
6248,"LIVE on #Periscope: #Heartgang Will Follow All Back #SpreadLuv Plz Share &amp; Follow #coronavirus #M05FCB #MUNWOL #BBllbKitui #IncomeTax ??????????

https://t.co/91jQQ3pj0E",2
6249,"CDC NOT recommending Americans use face masks to prevent #coronavirus 
?? https://t.co/6c3JCDFqm4",2
6250,Goodnight with coronavirus under your bed sweeties ?? : https://t.co/WTEGDhyfvw #coronavirus,2
6251,"Why are certain Muslims glad that  China has got the #coronavirus, believing it to be some sort of divine 'karma' for the treatment of the Uighurs. Don't conflate a nations governments with their people!! And the virus is everywhere not just China ??",1
6252,What in the devil ???? no wonder #china has the #coronavirus ?? #rats #Wuhan #CoronaOutbreak #chinavirus #coronarvirusuk #Batsoup https://t.co/UVzo2fuwrP,1
6253,There's a big difference. #NRA is a Russian asset https://t.co/0nat9NpSAk #coronavirus didn't have the good sense to line up international sponsors. If ????figures out how to funnel ??through #coronaviruses @GOP will sponsor bills to make it mandatory.,3
6254,"""We became the person we hated so much"" ?? #CoronaVirus #PrayForChina #PrayForPhilippines 
Cto https://t.co/DHHl2Z3kOs",1
6255,"I am a #Batman fan and thus I shall retweet this kind sir. ??

#CoronavirusOutbreak 
#coronavirus",3
6256,Update #CORONAVIRUS ?? China's Hubei province reports rise in coronavirus deaths to 294 . GOD BLESS ALL THE EARTH,1
6257,WOW!!!! @lookner #coronavirus #Apple All stores Closed!!! ??????,1
6258,Na they taking the piss by adding a rat as well. ???? @birmingham_live   #coronavirus https://t.co/3PeDCGlAPR,2
6259,"??????

New York tests first #coronavirus case as #eighth person in #US is diagnosed in Boston. 

?@DailyMailUK?  https://t.co/spxsqtzugy",1
6260,Made this sound way worse than it is but unfortunately it’s true ?? #coronarvirusitalia #coronavirus,2
6261,"Here is why nCoV #CoronaVirus is deadly.
??Estimated Fatality rate ~3%
??Spreads much faster than other viruses
??Travel range ~6 feet in the air
??Vaccine atleast 1 year away
Infographics: @nytimes https://t.co/fyqDzfLVae",2
6262,This is the drone speaking to you! ?? #Coronavirus,3
6263,"Dear world, I am currently in the beginning stages of a sore throat. ????????if this is the #coronavirus ... actually I have nothing insightful to add here. 

Except: It’s gonna suck cancelling social engagements, because they’re all outdoors &amp; it’s finally sunny in Vancouver ??",1
6264,Nostradamus eat your heart out ?????? @DEADLINE #coronavirus,2
6265,UMass is fuckeddddd ??#coronavirus,2
6266,"The USA has the cure to kill the #CoronaVirus #CoronaOutbreak #WuhanCoronovirus ??????SHARE THE NEWS!!

RT and save the lives everyone! https://t.co/XpM1nOOPWQ",3
6267,"The Simpsons have done it again. ??
#coronavirus https://t.co/AGVVft3HDW",3
6268,"India just announced that the #coronavirus had at least 4 protein inserts from HIV, which is a sign of engineering, leading them to believe this was an engineered bioweapon. ??????????",2
6269,"This is so heart breaking. ??
#coronavirus",1
6270,Who did this ??? ?? #Coronavirus #coronavirususa #CoronavirusOutbreak #karen $aapl #thirsty https://t.co/DlhzUF1DtU,1
6271,keeping everyone affected in my thoughts ?? #CoronaVirus,2
6272,"Wow! ??
Are these numbers correct? This is scary. 

#coronavirus 
#CoronavirusOutbreak",2
6273,First confirmed case of #coronavirus in #Massachusetts is a UMass #Boston student returning to school from #Wuhan. ?? https://t.co/53wnSYBims,1
6274,Some cultures are braver than others. ?? #coronavirus,1
6275,"?? The #CoronaVirus is spreading! ??

??Retweet to spread awareness.

These are the latest confirmed updates from the database.
??????????????
?? Infected: 12037
?? Deaths: 259
? Recovered: 284
?????????????? https://t.co/WS3wNkDmBV",1
6276,Does The Chinese Delivery The #coronaVirus On Their Food. So They Can Bring It With Extra Hot Sauce And Lemon ?? ???????? #BREAKING #GodBlessTheMotherLand,3
6277,"#JonnyDepp a victim of an ongoing problem that's as toxic ??????????????? as the #CoronaVirus &gt; ??????????perpetrated #DomesticViolence ????????????????????

(Just because a Man #can defend himself physically, against a woman, doesn't mean he #will due to his #protector instinct) https://t.co/GeZq75aifw",1
6278,"Update #CORONAVIRUS?? I always hear this sentence the corona virus ?? has a very low mortality rate of 2%.  STOP ?? STOP ?? STOP 2% of 100,000 people out of 100. Million people is huge in mortality.  What if the virus crown ?? goes to the second phase?  WE ARE IN THE MIST",1
6279,Wanting to make a video about the #coronavirus but I'm TOO SICK ??.  Will be hibernating/lurking for a couple days.,2
6280,"Do you have Qs on the #Coronavirus or the current situation in the #EU regarding 2019-nCov? Check out the @ECDC_EU Q &amp; A. 

More info?https://t.co/TkiJWcAYUh

#BSafe #Health #Safety #BusinessAviation https://t.co/6mE9ZDnqW2",1
6281,airport sketches ?? #coronavirus #catchmeifyoucan https://t.co/sSuwEzMT6n,1
6282,"??????

CoronaVirus Updates

#????
#WuhanAcuteRespiratorySyndrome
#CoronaVirus
#WuhanFlu
#2019nCoV
#nCoV2019
#nCoV

https://t.co/r8QN9FxXLI https://t.co/xegKvZIUB4",1
6283,#coronavirus  #????? #picoftheday #ballers??  #hotstuff?? #eyecandy??  #yummy??  #lookoftheday??  #hottie #happy??  #chillin?? #feelingmyself??  #xxx #letsdothis?? #turntUp???? #iGotThis #i??music?? #babyMe #maybeHesBornWithIt… https://t.co/rHCHA3bEZ7,1
6284,"LIVE on #Periscope: #Heartgang Will Follo All Back #SpreadLuv Plz Share &amp; Follow #coronavirus #M05FCB #MUNWOL #BBllbKitui #IncomeTax ??????

https://t.co/91jQQ3pj0E",1
6285,"Local reports about it directly from Russia #Russia #Chinese #China #Tourism #Virus #coronarovirus #coronavirus

Follow the story in real time here
??????
https://t.co/xclNtorJVE
??????

https://t.co/9B026Mq8Li",3
6286,The latest ??? THE WORLD TODAY ???! https://t.co/nuKw4FJ37R Thanks to @TMWWG1WGA @BiddyP6 @Alex_Albert #coronavirus #news,1
6287,The Chinese need to change their diets?? #coronavirusuk #coronavirus #coronavirususa #Epidemic #ChinaCoronaVirus https://t.co/OdAM1X3pLr,1
6288,"?? The #CoronaVirus is spreading! ??

??Retweet to spread awareness.

These are the latest confirmed updates from the database.
??????????????
?? Infected: 13983
?? Deaths: 304
? Recovered: 313
?????????????? https://t.co/bMH6uFWBcV",2
6289,"#SIRCSWORLDNEWS ?? #Coronavirus #CoronavirusOutbreak
  ???? -- BREAKING --",2
6290,Must be serious then... #Apple temporarily closes all shops in #China amid #Coronavirus outbreak ?? https://t.co/pTWdF3vvp0,2
6291,"#CoronaVirus endemic problem within all societies #GynoCentrism and #Downplaying of #FemalePerpetrated violence against #MenAndChildren. ??????????????????????????????????????????

#AmberHeard #HusbandAbuser ????? upon #JohnnyDepp ????????????? https://t.co/5wuIQU6amI",2
6292,"#BREAKING

New #coronavirus numbers;

??More than 14.550 confirmed cases
??304 fatalities
??2.110 people in serious condition
??19.544 suspected cases
??At least 23 countries reporting cases

??More than 500 new cases have been reported since the last update 2 hours ago https://t.co/rEJTNfgdEc",2
6293,"China latest #coronavirus update for 2/1
https://t.co/MLTVewyTW6

- Confirmed cases +2590:  11791??14380
- Suspected cases +4562:  17988??19544
- Severe cases +315:  1795??2110

The only silver lining: discharged # exceeds deaths
- Discharged +85: 243??328
- Deaths +45:  259??304 https://t.co/DN4quZUpAC",2
6294,"Chinese Clinical Trial Responsible for #coronavirus ? 

Is It Really A  #pandemic ? 

Let's Look At The Facts 

????watch video here????
https://t.co/zvD2JywQL3 https://t.co/i5x1Zv7PNZ",2
6295,Good News ??????#WuhanLockDown #WuhanCoronavirusOutbreak #nCoV #nCoV2019 #nCoV2020 #coronavirus #coronavirususa #CoronavirusChine #coronaviruswuhan #CoronavirusOutbreak #HongKong #HongKongProtests #HongKongPoliceBrutality,3
6296,"#BREAKING

New #coronavirus numbers;

??More than 14.550 confirmed cases
??304 fatalities
??2.110 people in serious condition
??19.544 suspected cases
??More than 500 new cases have been reported since the last update 2 hours ago https://t.co/nI3Ae9Ld6X",1
6297,"Coronavirus alert..!
#Coronavirus #Coronaviruscondition #CoronavirusSafety #Healthtips #HealthNews

JV Nutrition LLP We import Unfeigned Nutrition!!!
?? 8928934406/10
?? https://t.co/xi3Uk1fAU7
?? getfit@jvnutrition.com

@ANSPerformance 
@BioX_Nutrition 
#jvnutritionllp https://t.co/U4Z2dtP5r4",1
6298,"Non-political post:

I give ZERO fucks about #SuperBowlLIV, #Trump #impeachment &amp; #China #coronavirus fear-mongering.

But feel genuine sadness that I've caught up on all of JoJo's Bizarre Adventure &amp; have no more new episodes to watch ????????

Life should be easier than this.. https://t.co/5k6YTeJ8rB",2
6299,people there’s no confirmed cases of #coronavirus in new york city. The presser says suspected case. no need to panic ?? not yet #CoronarvirusOutbreak https://t.co/rmPiOXB2zG,2
6300,"UPDATE : #2019nCov #coronavirus cases report
?? 14,550 confirmed cases worldwide ?? 304 fatalities
?? 19,544 suspected
Source : https://t.co/9ek2Lb9GKa https://t.co/nG7WiLamSz",2
6301,"#BREAKING

New #coronavirus numbers;

??More than 14.550 confirmed cases
??304 fatalities
??2.110 people in serious condition
??19.544 suspected cases
??More than 500 new cases have been reported since the last update 2 hours ago @eha_news https://t.co/nI3Ae9Ld6X",1
6302,"UPDATE : #2019nCov #coronavirus cases report
 ?? 14,550 confirmed cases worldwide
 ?? 304 fatalities
 ?? 19,544 suspected
Source : https://t.co/9ek2Lb9GKa https://t.co/nG7WiLamSz https://t.co/rx62MQEVzc",2
6303,"?? outcomes from #CORONAVIRUS until now:
- 304 deaths
- Over 2000 people in serious condition
- Over 14,000 infections
- Infections confirmed in 25 nations
- Several nations and airline companies have cancelled flights from and to #China
- #WHO has declared medical emergency https://t.co/AcpTKur4Aq",2
6304,This is so heart breaking. ???? God bless them. #coronavirus,2
6305,"BREAKING: Latest update on #CoronaVirus

- 14 550 confirmed cases.
- 304 dead.
- 328 recovered.
- 19 554 suspected cases.
- 24 countries affected.

This appears to be spreading rapidly now??",2
6306,"Walked into shop (no face mask)  #coronavirus :
Shopkeeper: Mate where ya from?
Me: Mate, I'm from Wyong 
Shopkeeper: Is that near Wuhan?
Me: ??????? https://t.co/V07IWNRbrh",2
6307,"#coronavirus symptoms include: sore throat, runny nose, coughing, sneezing, watery eyes, fever.... the same symptoms as any and every sickness in the history of sicknesses... ????????????? #February1st https://t.co/XMWSos15p4",2
6308,"??transmission before onset of illness ??????
 #2019nCoV
#CoronaVirusCanada
#coronavirus
https://t.co/vrVpLYBtWl",2
6309,"Looks like bad news is coming from Africa soon. ??
#coronavirusafrica #coronavirus",2
6310,"The truth about the #Coronavirus that Big Cerveza doesn't want you to know about!
??
??
??
#BlackDeath #ThePlague #Corona #aMEMErica #YourMom #CoronaExtra #WuhanChina #CoronavirusMemes #WeirdFlexButOkay #Beervirus #Coronabeervirus #Meme https://t.co/GB76wf7Zx3",1
6311,#Coronavirus in Massachusetts ?? https://t.co/N45a025iIn,2
6312,"Pray for the people of wuhan, China for the deadlies attack of corona virus ??.   #coronavirus",3
6313,"The cure for #coronavirus could possibly be at MarALago. 

Please feel free to go check. ??????",2
6314,"this is important?
watch @NaomiCampbell’s airplane routine ????
#coronavirus ??
https://t.co/zZVjnp1OAf",3
6315,was this preplanned? ?? #coronavirus https://t.co/BcF7V7tK4E,2
6316,"??While #China fights with the #coronavirus, a bird flu outbreak has been registered in a farm in the Hunan province - south of #Hubei

??Authorities said that there is no human exposure at this time https://t.co/SSeClx2XUm",3
6317,"#BREAKING: #China #coronavirus infections surge past 14,000 nationwide, says government ???? https://t.co/64D78zH10g",1
6318,The Simpsons episode in 1993?? #TheSimpsons #TheSimpsonsPredictions #CoronaVirus #TheSimpsonsPredictCoronaVirus https://t.co/LKgm51mTKy,1
6319,"Feel safer now, thx! ??

#Wuhan #China #CoronaVirusCanada #CoronaVirusToronto #CoronaVirus #WHO #CoronaVirusOutbreak #nCoV #2019nCoV #CDC #NovelCoronaVirus #CNDhealth #Canada",1
6320,"Case Number 8 in the U.S. confirmed....
Outbreak Skyrockets in #China...
#CORONAVIRUS 
VankaPro???????? 
8th Case Of Coronavirus Confirmed In The U.S. Amid Skyrocketing Outbreak https://t.co/AvrPcmc2RI",1
6321,"#coronavirus
#ncyt
?Better screening over banning
?WHO could make it mandatory for Airports to screen passengers
Using Novocyt test kit

Imagine how many millions of test kits would require?

?????? https://t.co/OWLrsquFdX",1
6322,"Confirmed #coronavirus cases in #China as of February 1, latest data by the National Health Commission

- 14,380 confirmed cases in the Chinese mainland, another 14 in #HK, 7 in #Macao, and 10 in #Taiwan 
- 304 deaths 
- 19,544 suspected cases ?? ??
https://t.co/y9jpjuwzHw",1
6323,??????Perfect! We’re all doomed.                   ?? ?? ?? ?? #Coronavirus #Coronavirustoronto #CoronavirusOutbreak #CoronaOutbreak,2
6324,"?????? ---&gt; PATIENT ALERT &lt;---Wear a mask... even when smoking weed. The #coronavirus is serious &amp; spreading all over the world! Wash your hands with soap &amp; water x 20s, avoid touching your eyes, nose and mouth. If you… https://t.co/as4BGUORxK",2
6325,"LIVE on #Periscope: #Heartgang Will Follow All Back #SpreadLuv Plz Share &amp; Follow #coronavirus #M05FCB #MUNWOL #BBllbKitui #IncomeTax ????

https://t.co/91jQQ3pj0E",1
6326,"LIVE on #Periscope: #Heartgang Will Follow All Back #SpreadLuv Plz Share &amp; Follow #coronavirus #M05FCB #MUNWOL #BBllbKitui #IncomeTax ??????????

https://t.co/91jQQ3pj0E",2
6327,"#Coronavirus #apocalypse #ChinaWuHan #CoronavirusFrance  #conardevirus #Coronarivus #nCoV2019 ??????    
14411 cas et 304 dead  !!!   2 fev 01:18   Update 24H https://t.co/ynXKnvUxSV",1
6328,"#SouthKorea reports 12th new #coronavirus case, 70 potential cases under observation
#coronavirus #WuhanVirus #ChinaVirus  ????
https://t.co/See5d2Hx2Z",2
6329,"#Coronavirus outbreak, February 1, 2020

- 14,550 ? Infected
- 304 ?? Dead
- 27 ?? Countries https://t.co/EtaGCDBeuD",1
6330,"This new #coronavirus development requires a second update (this virus is moving/spreading remarkably fast):

??14,550 confirmed cases worldwide (up from 13,950 earlier today)
??19,544 suspected cases
??2,110 in serious/critical condition (up from 900 on Jan 29)
??304 dead",3
6331,"LIVE on #Periscope: #Heartgang Will Follow All Back #SpreadLuv Plz Share &amp; Follow #coronavirus #M05FCB #MUNWOL #BBllbKitui #IncomeTax ????m

https://t.co/91jQQ3pj0E",3
6332,#Coronavirus ?? “Briefings and information from authorities on the ground indicate that it was sometime in November 2019 that hospitals began to suspect that a new strain of the coronavirus family had manifested itself in Wuhan.” @MD_Nalapat https://t.co/p1btfOXVII,3
6333,https://t.co/P7eS92sDVX #coronavirus has an impact on #interestrates #mortgages?  ????https://t.co/P7eS92sDVX,3
6334,"LIVE on #Periscope: #Heartgang Will Follow All Back #SpreadLuv Plz Share &amp; Follow #coronavirus #M05FCB #MUNWOL #BBllbKitui #IncomeTax ??????

https://t.co/91jQQ3pj0E",2
6335,"No running water on #AirCanada flight from #China during worsening #coronavirus #outbreak @aircanada

That’s incredibly unhygienic and unhealthy. ?? https://t.co/ueuG5T28xd",2
6336,"LIVE on #Periscope: #Heartgang Will Follow All Back #SpreadLuv Plz Share &amp; Follow #coronavirus #M05FCB #MUNWOL #BBllbKitui #IncomeTax ??????

https://t.co/91jQQ3pj0E",2
6337,#Chinese villages walled off against outsiders as #coronavirus toll mounts ????https://t.co/ligXnNgoDb,3
6338,U.S. Declares Public Health Emergency Over Coronavirus | HuffPost #USA #DeclaresPublicEmergency #coronavirus ?? ?????????????????????? https://t.co/EGPIiKDVHO,2
